id,¾­¶È,Î³¶È,need
60662,113.476399,22.245072,10477.25
60663,113.476283,22.25391,10477.25
60664,113.096799,22.646859,0
60665,112.80833,23.30999,34614.66667
60666,112.805648,23.314079,34614.66667
60667,112.803774,23.317145,0
60668,112.417394,23.624546,0
60669,112.417726,23.624555,0
60670,112.417662,23.624555,0
60671,112.415046,23.626107,202486
60672,112.421381,23.623038,0
60673,112.42144,23.626795,202486
60674,112.420334,23.623713,0
60675,112.415471,23.625844,202486
60676,113.238024,23.089011,13023.70968
60677,113.237526,23.08999,13023.70968
60678,113.241618,23.087657,13023.70968
60679,113.237414,23.091289,13023.70968
60680,113.243103,23.089331,13023.70968
60681,113.237416,23.091273,13023.70968
60682,113.238185,23.086566,13023.70968
60683,113.238857,23.092741,46414.33333
60684,113.242109,23.092688,13023.70968
60685,113.242064,23.092667,13023.70968
60686,113.237613,23.088664,13023.70968
60687,113.235392,23.091007,13023.70968
60688,113.241329,23.092404,13023.70968
60689,113.243333,23.088103,13023.70968
60690,113.235371,23.091004,13023.70968
60691,113.241502,23.092543,13023.70968
60692,113.243651,23.09256,13023.70968
60693,113.244851,23.084986,9445.714286
60694,113.244872,23.084992,9445.714286
60695,113.244878,23.085378,222870.1667
60696,113.259875,22.986656,130827
60697,113.259833,22.986816,130827
60698,113.259889,22.986595,130827
60699,113.259877,22.986647,130827
60700,114.475992,22.987948,38774.16667
60701,114.47456,22.9867,41242.33333
60702,114.473602,22.985403,41242.33333
60703,114.473122,22.986551,41242.33333
60704,114.468661,22.987588,41242.33333
60705,114.475453,22.984483,4218
60706,114.473846,22.984458,16610.44444
60707,114.473836,22.984437,16610.44444
60708,114.473725,22.984987,41242.33333
60709,114.478213,22.986433,8035
60710,113.89998,22.800784,14780.58333
60711,113.90302,22.798554,14780.58333
60712,113.900769,22.800022,14780.58333
60713,113.899792,22.801142,14780.58333
60714,113.89994,22.80115,14780.58333
60715,113.905838,22.800805,91304.66667
60716,113.899907,22.798456,48242.85714
60717,113.899792,22.800221,14780.58333
60718,113.901827,22.796481,14780.58333
60719,113.899375,22.799839,14780.58333
60720,113.899512,22.801223,14780.58333
60721,113.907249,22.79539,6937
60722,113.906534,22.799319,6937
60723,113.898857,22.800565,14780.58333
60724,113.904147,22.799477,14780.58333
60725,113.907643,22.794527,60431.5
60726,113.901395,22.796105,14780.58333
60727,113.898624,22.802866,14780.58333
60728,113.241908,22.967299,30755
60729,113.242078,22.967026,30755
60730,113.238256,22.965859,30755
60731,113.242572,22.965446,24578.78947
60732,113.240376,22.965048,24578.78947
60733,113.237853,22.965214,24578.78947
60734,113.242844,22.965327,24578.78947
60735,113.921717,22.949612,34010.22222
60736,113.918706,22.945137,34010.22222
60737,113.918532,22.945241,61904.5
60738,113.922661,22.948441,34010.22222
60739,113.923931,22.950264,34010.22222
60740,113.921913,22.946217,31761.83333
60741,113.921689,22.945945,34010.22222
60742,113.919894,22.951031,34010.22222
60743,113.92334,22.952853,34010.22222
60744,113.919638,22.953127,34010.22222
60745,113.071693,22.458519,33466
60746,113.362379,22.928416,28383.83333
60747,113.362396,22.928604,28383.83333
60748,113.357236,22.931441,28383.83333
60749,113.357681,22.929556,28383.83333
60750,113.356919,22.929159,28383.83333
60751,113.361907,22.932675,28383.83333
60752,113.360979,22.93298,28383.83333
60753,113.35675,22.926081,28383.83333
60754,113.356799,22.92608,28383.83333
60755,113.360537,22.925963,28383.83333
60756,113.355355,22.932341,20490.68421
60757,113.356692,22.927096,28383.83333
60758,113.357395,22.925882,28383.83333
60759,113.364825,22.930057,28383.83333
60760,113.361421,22.929887,28383.83333
60761,113.35603,22.931512,28383.83333
60762,113.355401,22.925631,20490.68421
60763,113.380094,22.537591,85344.33333
60764,113.380095,22.537593,85344.33333
60765,113.380471,22.536163,85344.33333
60766,113.382922,22.537549,85344.33333
60767,113.382801,22.542455,85344.33333
60768,113.376556,22.542566,85344.33333
60769,113.380525,22.536176,85344.33333
60770,113.38278,22.54009,85344.33333
60771,113.375136,22.54165,85344.33333
60772,113.375087,22.541664,85344.33333
60773,113.375151,22.541646,85344.33333
60774,113.383591,22.536943,85344.33333
60775,113.384811,22.537698,24101.9
60776,113.377718,22.535405,85344.33333
60777,113.376616,22.543058,85344.33333
60778,113.783442,23.097885,8737.833333
60779,113.785488,23.097314,0
60780,113.784401,23.097265,8737.833333
60781,113.786405,23.100341,0
60782,113.783324,23.10195,8737.833333
60783,113.783161,23.094462,31426.8
60784,113.783298,23.094437,31426.8
60785,113.785054,23.09794,38122.21429
60786,112.86673,23.118487,22867
60787,112.865436,23.114843,0
60788,112.865404,23.115068,0
60789,114.087136,22.972254,10830.77778
60790,114.08806,22.96879,10830.77778
60791,114.087237,22.972283,10830.77778
60792,114.087128,22.971924,7459.888889
60793,114.084895,22.970715,10830.77778
60794,114.079128,22.970453,21048
60795,114.084912,22.970719,10830.77778
60796,114.088311,22.972531,10830.77778
60797,114.087152,22.972072,10830.77778
60798,113.198219,23.009661,24494.5
60799,113.197807,23.009811,24494.5
60800,113.200051,23.00653,24494.5
60801,113.490659,22.543802,94
60802,113.489041,22.534967,94
60803,113.982032,22.678342,53811.33333
60804,113.981341,22.679346,53811.33333
60805,113.98207,22.6782,53811.33333
60806,113.985147,22.677661,64569.11111
60807,113.985991,22.679909,64569.11111
60808,113.98121,22.67889,53811.33333
60809,113.986378,22.677812,64569.11111
60810,113.985974,22.681975,64569.11111
60811,113.98587,22.681966,64569.11111
60812,113.986509,22.678125,64569.11111
60813,113.988162,22.678126,64569.11111
60814,113.98427,22.681834,53811.33333
60815,113.985713,22.679771,64569.11111
60816,113.985713,22.679339,64569.11111
60817,113.979975,22.677626,53811.33333
60818,113.985602,22.679987,64569.11111
60819,113.98587,22.680012,64569.11111
60820,113.984176,22.681495,53811.33333
60821,113.986262,22.681961,64569.11111
60822,113.985781,22.682463,64569.11111
60823,113.199149,23.091044,3565.714286
60824,113.201401,23.09244,3565.714286
60825,113.202123,23.088822,3565.714286
60826,113.197566,23.08655,3565.714286
60827,113.201409,23.092478,3565.714286
60828,113.196747,23.091454,3565.714286
60829,113.197216,23.085968,3565.714286
60830,113.201401,23.09244,3565.714286
60831,113.203805,23.089516,3565.714286
60832,113.203564,23.090845,3565.714286
60833,113.203879,23.090034,3565.714286
60834,113.203817,23.090113,3565.714286
60835,113.200002,23.093025,3565.714286
60836,113.196263,23.091498,3565.714286
60837,113.196346,23.091837,3565.714286
60838,113.203307,23.091465,3565.714286
60839,113.197319,23.088513,3565.714286
60840,113.198042,23.088318,3565.714286
60841,113.202322,23.089182,3565.714286
60842,113.197278,23.088862,3565.714286
60843,113.321851,22.46879,6825
60844,114.312262,22.966395,0
60845,114.313092,22.966342,0
60846,114.311094,22.966299,0
60847,113.933937,22.678824,36982.9
60848,113.935066,22.678911,36982.9
60849,113.93259,22.67686,36982.9
60850,113.931402,22.680682,36982.9
60851,113.935316,22.676682,37898.2
60852,113.930131,22.678583,36982.9
60853,113.93528,22.676899,37898.2
60854,113.933551,22.675875,36982.9
60855,113.933984,22.682163,36982.9
60856,113.937288,22.679002,37898.2
60857,113.933528,22.676292,36982.9
60858,113.930868,22.676401,36982.9
60859,113.929422,22.678193,36982.9
60860,113.93452,22.67593,36982.9
60861,113.931379,22.681497,36982.9
60862,113.937967,22.683946,37898.2
60863,113.935696,22.682892,37898.2
60864,113.929297,22.67772,36982.9
60865,113.113069,23.076682,35358
60866,113.105752,23.078465,35358
60867,113.113098,23.077411,35358
60868,113.11312,23.078025,35358
60869,113.335176,22.729597,0
60870,113.335144,22.728827,0
60871,114.432168,22.739834,834.75
60872,114.436816,22.739516,1727.75
60873,114.436389,22.739334,1727.75
60874,114.436794,22.74285,1727.75
60875,114.431914,22.739929,834.75
60876,114.428767,22.734788,4698
60877,114.428653,22.743959,834.75
60878,114.431254,22.739948,834.75
60879,114.000772,22.888955,37472.14286
60880,114.000511,22.886835,37472.14286
60881,114.000779,22.88895,37472.14286
60882,114.003488,22.885808,37472.14286
60883,114.00366,22.885613,37472.14286
60884,114.000105,22.88581,37472.14286
60885,114.003649,22.885638,37472.14286
60886,114.000221,22.88662,33218
60887,114.001218,22.885026,37472.14286
60888,114.00014,22.885832,37472.14286
60889,113.999102,22.884887,37472.14286
60890,113.02055,22.971824,11514.66667
60891,113.022269,22.968329,11514.66667
60892,113.018454,22.971481,11514.66667
60893,113.01716,22.971057,11514.66667
60894,113.02337,22.971728,11514.66667
60895,113.017282,22.973222,11514.66667
60896,113.020284,22.97167,11514.66667
60897,112.944486,22.860135,0
60898,114.21525,22.821324,6656.666667
60899,114.216404,22.819686,6656.666667
60900,114.05291,22.502603,0
60901,114.053921,22.503174,0
60902,114.053166,22.502139,0
60903,114.055704,22.502149,0
60904,114.056561,22.502348,0
60905,114.054351,22.502388,12162
60906,114.058127,22.503012,0
60907,114.054821,22.502049,0
60908,114.055862,22.502616,0
60909,114.05824,22.502994,0
60910,113.004066,23.22738,0
60911,113.401224,22.806571,70063
60912,113.402649,22.805094,70063
60913,113.916476,23.157589,2453.25
60914,113.917309,23.160013,2453.25
60915,113.908719,23.155942,0
60916,113.914582,23.157761,2453.25
60917,113.911902,23.155488,0
60918,113.91136,23.163983,0
60919,114.30712,23.014979,74441
60920,114.306161,23.014209,74441
60921,114.307231,23.016143,140310.6667
60922,114.3075,23.019888,140310.6667
60923,113.886169,22.967063,42347.5
60924,113.884088,22.971623,15088.83333
60925,113.880403,22.972097,15088.83333
60926,113.88138,22.97215,15088.83333
60927,113.878765,22.96915,15088.83333
60928,113.878772,22.969152,15088.83333
60929,113.879712,22.969432,15088.83333
60930,113.824946,22.752122,9376.8
60931,113.820401,22.744759,9376.8
60932,113.825776,22.748603,33210.5
60933,113.819971,22.749257,9376.8
60934,113.820314,22.746493,9376.8
60935,113.819978,22.744363,41310.4
60936,113.820275,22.746609,9376.8
60937,113.822236,22.752737,9376.8
60938,113.819908,22.746672,0
60939,113.822921,22.749103,41869
60940,113.820491,22.746756,9376.8
60941,113.820313,22.746487,55373.25
60942,113.825751,22.75234,293
60943,113.820412,22.744909,9376.8
60944,113.823555,22.750585,9376.8
60945,113.822225,22.752743,9376.8
60946,113.824767,22.753677,9376.8
60947,113.823661,22.750605,9376.8
60948,113.818796,22.747506,9376.8
60949,113.81971,22.753871,9376.8
60950,113.377396,22.561502,38352.75
60951,113.377569,22.561968,38352.75
60952,113.378295,22.561577,38352.75
60953,113.37737,22.563545,38352.75
60954,113.377553,22.56393,38352.75
60955,113.377406,22.560485,38352.75
60956,113.460079,22.501216,4910
60957,113.463998,22.495997,4910
60958,113.463043,22.503952,4910
60959,113.557182,22.395215,376
60960,113.452423,22.847023,6357.5
60961,113.44776,22.84655,6357.5
60962,113.453416,22.84559,6357.5
60963,113.454753,22.850253,1066
60964,113.44768,22.846476,6357.5
60965,113.445357,22.845141,6357.5
60966,113.722133,23.162765,68.66666667
60967,113.722273,23.159221,27665.5
60968,113.719423,23.163778,68.66666667
60969,113.719489,23.163931,68.66666667
60970,113.719049,23.16297,68.66666667
60971,113.330947,22.629486,1131.5
60972,113.328193,22.626846,1131.5
60973,113.844822,22.889215,8713.333333
60974,113.840003,22.886941,19042.77778
60975,113.847353,22.888748,8713.333333
60976,113.847169,22.892341,8713.333333
60977,113.847976,22.891159,8713.333333
60978,113.840286,22.889217,45444.85714
60979,113.847495,22.891024,8713.333333
60980,113.84751,22.889963,8713.333333
60981,113.839729,22.884761,19042.77778
60982,113.84115,22.884794,19042.77778
60983,113.845069,22.891005,8713.333333
60984,113.84115,22.884794,19042.77778
60985,113.839514,22.890966,19042.77778
60986,113.848462,22.890563,8713.333333
60987,113.846127,22.893018,8713.333333
60988,113.846114,22.893907,8713.333333
60989,113.839217,22.885922,19042.77778
60990,113.930572,23.004434,93392.25
60991,113.66236,23.10668,0
60992,113.665879,23.104131,19730.16667
60993,113.661488,23.105724,0
60994,113.66067,23.10468,19180.66667
60995,113.090681,23.008454,15836.77778
60996,113.089936,23.010723,15836.77778
60997,113.091514,23.008846,21439.66667
60998,113.0915,23.008893,15836.77778
60999,113.092982,23.008765,15836.77778
61000,113.091696,23.008979,15836.77778
61001,113.091762,23.007852,15836.77778
61002,113.089052,23.008378,15836.77778
61003,113.087867,23.009,15836.77778
61004,113.092039,23.007849,15836.77778
61005,113.092855,23.008765,15836.77778
61006,113.091854,23.010437,15836.77778
61007,113.092252,23.011482,15836.77778
61008,113.089012,23.012979,15836.77778
61009,113.087903,23.008427,15836.77778
61010,113.091677,23.006009,15836.77778
61011,113.093085,23.009325,15836.77778
61012,113.092596,23.012675,15836.77778
61013,113.093685,23.007599,15836.77778
61014,113.093152,23.009922,15836.77778
61015,114.123972,22.700572,45955
61016,114.121376,22.700712,45955
61017,114.124341,22.696765,45955
61018,114.124466,22.700655,45955
61019,114.122352,22.697374,45955
61020,114.122135,22.701375,45955
61021,114.125815,22.701608,38758.85714
61022,114.120739,22.697011,45955
61023,114.119377,22.694178,74135.25
61024,114.125485,22.702622,44995.78571
61025,114.127763,22.702154,44995.78571
61026,114.127697,22.69798,44995.78571
61027,114.125025,22.695585,44995.78571
61028,114.119567,22.694935,74135.25
61029,114.119626,22.702445,45955
61030,114.121218,22.703102,45955
61031,114.125076,22.696015,44995.78571
61032,114.120282,22.695845,45955
61033,114.119602,22.694927,74135.25
61034,113.813881,22.900935,5443.571429
61035,113.813472,22.901981,5443.571429
61036,113.813793,22.897294,5443.571429
61037,113.813511,22.902014,5443.571429
61038,113.813901,22.897281,5443.571429
61039,113.818432,22.903877,0
61040,113.80941,22.899442,5443.571429
61041,114.423045,22.748674,20151.625
61042,114.42277,22.749238,20151.625
61043,114.421891,22.750715,20151.625
61044,114.422375,22.748198,20151.625
61045,114.4224,22.750434,20151.625
61046,114.420811,22.747109,20151.625
61047,114.422481,22.750542,20151.625
61048,114.422667,22.745753,20151.625
61049,114.421967,22.745051,20151.625
61050,114.420787,22.747272,20151.625
61051,114.425862,22.745043,72247
61052,114.425444,22.745639,72247
61053,114.425474,22.745663,72247
61054,114.421409,22.745061,20151.625
61055,114.425735,22.745142,72247
61056,114.419553,22.745091,20151.625
61057,114.422781,22.745159,20151.625
61058,114.428104,22.744099,834.75
61059,113.87145,22.96205,12762.83333
61060,113.878017,22.958768,50613.8
61061,113.871293,22.954835,12762.83333
61062,113.877134,22.956088,50613.8
61063,113.871565,22.956972,12762.83333
61064,113.877279,22.956301,50613.8
61065,113.87689,22.958716,50613.8
61066,113.870236,22.963097,12762.83333
61067,113.870017,22.956625,12762.83333
61068,113.871205,22.96184,12762.83333
61069,112.981339,22.95886,43958.16667
61070,112.980578,22.955248,43958.16667
61071,112.978039,22.955622,43958.16667
61072,112.982814,22.955091,43958.16667
61073,112.97617,22.955625,43958.16667
61074,112.983614,22.96282,43958.16667
61075,112.978034,22.955309,43958.16667
61076,112.976541,22.956031,43958.16667
61077,112.975215,22.954903,43958.16667
61078,112.975505,22.955069,43958.16667
61079,112.977918,22.955518,43958.16667
61080,112.978108,22.956283,43958.16667
61081,112.975624,22.955185,43958.16667
61082,112.976001,22.955634,43958.16667
61083,112.976561,22.957113,43958.16667
61084,112.97776,22.956155,43958.16667
61085,112.977415,22.956246,43958.16667
61086,112.977828,22.955619,43958.16667
61087,112.977748,22.955785,43958.16667
61088,112.975921,22.955672,43958.16667
61089,113.649042,23.01491,26564.30769
61090,113.131067,22.592663,0
61091,113.12737,22.589205,0
61092,112.617051,22.415727,0
61093,113.608822,22.379336,931
61094,113.642612,23.149229,3712.181818
61095,113.640117,23.146768,3712.181818
61096,113.644096,23.150825,3712.181818
61097,113.638706,23.149874,3712.181818
61098,113.639372,23.151419,3712.181818
61099,113.640585,23.152464,3712.181818
61100,113.644229,23.150631,3712.181818
61101,113.639697,23.151774,3712.181818
61102,113.641246,23.152493,3712.181818
61103,113.638646,23.151118,3712.181818
61104,113.339827,22.480243,248
61105,113.336819,22.476624,248
61106,113.33948,22.48088,248
61107,113.338201,22.475873,248
61108,113.336085,22.476313,248
61109,113.339663,22.480533,248
61110,113.337743,22.475823,248
61111,113.4353,22.81678,0
61112,113.822825,22.727413,81477.75
61113,113.822097,22.728349,81477.75
61114,113.825426,22.730435,213310.5
61115,113.820129,22.728803,81477.75
61116,113.825895,22.726774,213310.5
61117,113.823547,22.725037,57713.25
61118,113.823511,22.725355,81477.75
61119,113.825956,22.728087,213310.5
61120,113.820997,22.728638,81477.75
61121,113.823851,22.72601,40386.66667
61122,113.818826,22.729621,81477.75
61123,113.825371,22.731786,213310.5
61124,113.827538,22.726652,213310.5
61125,113.826117,22.725218,19933.9
61126,113.818926,22.72961,81477.75
61127,113.82108,22.732899,81477.75
61128,113.81918,22.73176,81477.75
61129,113.821725,22.73374,81477.75
61130,113.826042,22.733327,213310.5
61131,113.826194,22.725246,213310.5
61132,113.307021,22.725389,108038
61133,113.314163,22.731316,108038
61134,113.23616,22.903567,0
61135,113.750526,22.78018,28188.125
61136,113.753359,22.7758,28188.125
61137,113.752277,22.780856,28188.125
61138,113.750881,22.780965,28188.125
61139,113.751111,22.782224,28188.125
61140,113.752988,22.775276,28188.125
61141,113.75465,22.783123,28188.125
61142,113.752143,22.780876,28188.125
61143,113.755318,22.783673,63310.14286
61144,113.757881,22.775955,63310.14286
61145,113.748902,22.781277,28188.125
61146,113.755059,22.783051,28188.125
61147,113.748896,22.774075,5714.166667
61148,113.057126,22.968959,19481
61149,113.589653,22.559411,16007.90909
61150,113.753714,22.935952,0
61151,113.056316,23.017834,37407.33333
61152,113.056432,23.02193,37407.33333
61153,113.060874,23.02205,37407.33333
61154,113.194875,23.222819,3624.5
61155,113.196841,23.223082,18669.64286
61156,113.196527,23.221955,18669.64286
61157,113.196813,23.223394,18669.64286
61158,113.196717,23.222151,18669.64286
61159,113.20443,23.222913,18669.64286
61160,113.196942,23.222682,18669.64286
61161,113.195523,23.222083,18669.64286
61162,113.1969,23.222724,18669.64286
61163,113.196375,23.223338,18669.64286
61164,113.196165,23.223949,18669.64286
61165,113.196212,23.223486,18669.64286
61166,113.197307,23.223269,18669.64286
61167,113.195404,23.222098,18669.64286
61168,113.195585,23.222945,18669.64286
61169,113.195022,23.222147,18669.64286
61170,113.195218,23.222122,18669.64286
61171,113.204781,23.223651,18215.77778
61172,113.20467,23.223249,18215.77778
61173,113.195325,23.223403,18669.64286
61174,113.050161,23.118533,1864.5
61175,113.05169,23.118454,1864.5
61176,113.915079,22.553336,417576
61177,113.908735,22.552445,196551
61178,113.915926,22.553778,417576
61179,113.098244,23.232664,1621.384615
61180,113.096763,23.231937,1621.384615
61181,113.098018,23.232409,1621.384615
61182,113.098558,23.23344,1621.384615
61183,113.096444,23.231786,1621.384615
61184,113.096442,23.226974,1621.384615
61185,113.096456,23.231791,1621.384615
61186,113.369518,22.120062,2632.75
61187,113.371119,22.116497,2632.75
61188,113.367526,22.121417,2632.75
61189,113.367784,22.121997,2632.75
61190,113.371908,22.115455,14612
61191,113.370247,22.12367,2632.75
61192,113.190042,22.947003,42008.5
61193,113.190196,22.946807,42008.5
61194,113.188406,22.953516,42008.5
61195,113.841898,22.988199,10960.33333
61196,113.841953,22.988078,10960.33333
61197,113.841919,22.98733,10960.33333
61198,113.844379,22.984436,2327.666667
61199,113.844159,22.984522,2327.666667
61200,113.838916,22.985596,10960.33333
61201,113.839864,22.984487,2327.666667
61202,113.838955,22.987621,10960.33333
61203,113.839656,22.99156,10960.33333
61204,113.844414,22.984418,2327.666667
61205,114.092673,22.72825,12494.16667
61206,114.091878,22.728321,12494.16667
61207,114.090834,22.728531,12494.16667
61208,114.090834,22.728529,12494.16667
61209,114.090755,22.727052,12494.16667
61210,114.092757,22.724076,7459.888889
61211,114.09033,22.724394,7459.888889
61212,114.093463,22.724232,7459.888889
61213,114.092976,22.726004,12494.16667
61214,114.34087,23.001387,17039.8
61215,114.345689,23.002928,17631
61216,114.340168,23.001668,17039.8
61217,114.34077,23.002298,17039.8
61218,114.340215,23.002772,17039.8
61219,113.07664,23.007725,128711
61220,113.077096,23.00732,128711
61221,113.07834,23.00667,128711
61222,113.079419,23.012751,128711
61223,113.075912,23.007119,128711
61224,113.075042,23.011744,49192.85714
61225,113.078007,23.008608,128711
61226,113.076026,23.012753,26301
61227,113.076076,23.01035,128711
61228,113.083947,23.012926,128711
61229,113.083608,23.012288,128711
61230,114.038205,22.952546,27.08333333
61231,114.038175,22.952606,27.08333333
61232,114.037366,22.953222,27.08333333
61233,113.099405,23.018536,31707.5
61234,113.100095,23.020427,31707.5
61235,113.100063,23.020457,31707.5
61236,113.098494,23.017355,926.625
61237,113.098336,23.019052,31707.5
61238,113.09859,23.017116,31707.5
61239,113.101087,23.01696,31707.5
61240,113.098714,23.022325,31707.5
61241,113.101086,23.017,31707.5
61242,113.097241,23.02079,31707.5
61243,113.096882,23.019953,31707.5
61244,113.103132,23.019564,31707.5
61245,113.096038,23.019268,31707.5
61246,113.098554,23.018631,31707.5
61247,113.097878,23.017638,31707.5
61248,113.097603,23.020041,31707.5
61249,113.097758,23.018658,31707.5
61250,113.101071,23.02279,31707.5
61251,113.100123,23.017017,31707.5
61252,113.103103,23.016985,31707.5
61253,114.265659,23.146475,0
61254,113.53063,22.27948,2150.571429
61255,113.530229,22.279955,20686.44444
61256,113.530099,22.279959,20686.44444
61257,113.527143,22.276374,20686.44444
61258,113.530533,22.276636,20686.44444
61259,113.529047,22.276294,20686.44444
61260,113.52794,22.275917,20686.44444
61261,113.52808,22.275946,20686.44444
61262,113.533497,22.281996,20686.44444
61263,113.52758,22.275593,20686.44444
61264,113.525976,22.28213,20686.44444
61265,113.527597,22.275595,20686.44444
61266,113.52679,22.275109,20686.44444
61267,113.533815,22.282832,20686.44444
61268,113.201434,21.983972,19727
61269,113.202822,21.98395,19727
61270,113.202142,21.983442,19727
61271,114.116267,22.530511,0
61272,114.116247,22.530647,3715.5
61273,114.116385,22.528822,0
61274,114.117967,22.529343,0
61275,114.116243,22.5304,0
61276,114.117777,22.529072,0
61277,114.118066,22.529716,0
61278,114.116091,22.528931,0
61279,114.11784,22.530663,0
61280,114.118113,22.530552,0
61281,114.117414,22.532651,0
61282,114.118309,22.5293,0
61283,114.117266,22.528291,0
61284,114.11276,22.53399,53702.5
61285,114.117955,22.530351,0
61286,114.111561,22.533763,53702.5
61287,114.117677,22.532953,0
61288,114.112063,22.533301,53702.5
61289,114.117292,22.532677,0
61290,114.1118,22.53324,53702.5
61291,112.899123,22.959256,13754
61292,113.168441,23.19244,7155.9375
61293,113.172184,23.186454,7155.9375
61294,113.173091,23.185456,7155.9375
61295,113.165777,23.193109,7155.9375
61296,113.171319,23.189092,7155.9375
61297,113.171091,23.191263,7155.9375
61298,113.174178,23.193995,7155.9375
61299,113.17092,23.191317,7155.9375
61300,113.170251,23.190177,7155.9375
61301,113.167139,23.190802,7155.9375
61302,113.172534,23.187562,7155.9375
61303,113.173226,23.18777,7155.9375
61304,113.817297,23.257154,7046
61305,114.443996,22.989836,0
61306,114.444243,22.991638,0
61307,114.444208,22.989013,0
61308,114.444728,22.987846,8314.75
61309,114.444676,22.987817,8314.75
61310,114.447054,22.9915,8314.75
61311,114.444713,22.987783,8314.75
61312,114.446122,22.984299,10007.1
61313,113.68021,22.983326,3019
61314,113.68151,22.983937,0
61315,113.682221,22.98359,3019
61316,113.68256,22.983715,3019
61317,113.680605,22.97949,3019
61318,113.68156,22.98299,3019
61319,113.679213,22.983601,3019
61320,113.681133,22.982681,3019
61321,113.682023,22.983455,3019
61322,113.681799,22.983745,3019
61323,113.681659,22.983961,3019
61324,113.680723,22.983764,4858.809524
61325,113.680597,22.983943,3019
61326,113.68035,22.983809,3019
61327,113.680333,22.983475,3019
61328,113.681047,22.9832,3019
61329,113.682111,22.983389,3019
61330,113.679653,22.983456,3019
61331,113.682591,22.983974,3019
61332,113.680775,22.983856,3019
61333,113.47641,22.330425,117
61334,113.475756,22.333645,117
61335,113.475321,22.326994,19025.4
61336,113.475339,22.326917,117
61337,113.475726,22.329993,117
61338,114.090753,22.877842,516.8888889
61339,114.089375,22.880138,516.8888889
61340,114.090621,22.877828,516.8888889
61341,114.088807,22.877192,516.8888889
61342,114.089362,22.880127,516.8888889
61343,114.088807,22.87972,516.8888889
61344,114.088842,22.877164,516.8888889
61345,114.094248,22.879505,516.8888889
61346,113.185621,22.149659,7801.733333
61347,113.185227,22.149517,7544.833333
61348,113.042642,23.019805,135094
61349,113.043674,23.02353,135094
61350,113.193214,22.230931,28246
61351,113.193747,22.230942,28246
61352,113.19413,22.23291,28246
61353,113.19445,22.233527,3946
61354,113.448455,22.764876,0
61355,113.223307,23.187445,15446.09091
61356,113.223342,23.187265,15446.09091
61357,113.223654,23.186596,15446.09091
61358,113.219673,23.193215,15446.09091
61359,113.215864,23.18824,15446.09091
61360,113.219104,23.192911,15446.09091
61361,113.220076,23.193411,15446.09091
61362,113.218934,23.193144,15446.09091
61363,113.219334,23.193457,15446.09091
61364,113.223373,23.187643,15446.09091
61365,113.220083,23.193211,15446.09091
61366,113.218492,23.193535,15446.09091
61367,113.224732,23.187339,15446.09091
61368,113.223611,23.186018,15446.09091
61369,113.224618,23.185841,387482
61370,113.224827,23.186904,15446.09091
61371,113.224721,23.18762,15446.09091
61372,113.224599,23.18762,17722.65217
61373,113.224751,23.187935,15446.09091
61374,113.061135,22.576248,167633
61375,113.062783,22.581336,6723.941176
61376,112.548326,23.134206,0
61377,112.550212,23.139061,114
61378,112.550333,23.138641,114
61379,113.272424,22.956607,38799
61380,114.193951,23.081317,270
61381,114.19404,23.08133,270
61382,114.191219,23.081787,270
61383,113.711682,23.059941,19391.625
61384,113.71504,23.05849,19391.625
61385,113.714447,23.056159,19391.625
61386,113.711617,23.059859,19391.625
61387,113.712646,23.057486,19391.625
61388,113.71624,23.06022,24581.66667
61389,113.716652,23.059653,24581.66667
61390,113.716987,23.059266,24581.66667
61391,113.717199,23.059185,24581.66667
61392,113.716136,23.061331,24581.66667
61393,113.71128,23.062912,19391.625
61394,113.716085,23.063263,24581.66667
61395,113.710457,23.055175,29494.46154
61396,113.711263,23.062874,19391.625
61397,113.716021,23.063097,24581.66667
61398,113.715495,23.05422,6690.142857
61399,113.715955,23.062943,24581.66667
61400,113.709386,23.061821,19391.625
61401,113.708757,23.056873,19391.625
61402,113.71125,23.05582,19391.625
61403,113.990404,23.044924,15571
61404,113.990963,23.045296,0
61405,113.992759,23.044077,15571
61406,113.990415,23.044877,15571
61407,112.897088,23.439508,6468.5
61408,112.896049,23.436907,6468.5
61409,112.897026,23.439223,6468.5
61410,112.895861,23.438821,6468.5
61411,114.108443,23.179836,219.8
61412,114.106272,23.17781,219.8
61413,113.191285,23.076406,83511.5
61414,113.190077,23.076982,83511.5
61415,113.194856,23.080246,83511.5
61416,113.191726,23.076245,83511.5
61417,112.891865,22.457602,0
61418,112.893873,22.462338,0
61419,113.1722,22.92962,27459.5625
61420,113.353723,22.576656,8650
61421,113.354821,22.583621,8650
61422,113.348485,22.58245,12916.52632
61423,113.346131,22.583036,21909.625
61424,113.752465,23.105694,12090
61425,113.749278,23.106982,12090
61426,113.752472,23.10561,0
61427,113.750286,23.108223,12090
61428,113.748933,23.106237,12090
61429,113.752733,23.106892,12090
61430,113.74864,23.105804,12090
61431,114.039978,22.788057,17760.28571
61432,114.045868,22.787195,13757.22222
61433,114.047185,22.793293,13757.22222
61434,114.040163,22.787229,17760.28571
61435,114.046803,22.78468,158968
61436,114.04572,22.79246,13757.22222
61437,114.043508,22.792979,37899.28571
61438,114.046264,22.792885,13757.22222
61439,114.039067,22.79187,17760.28571
61440,114.040431,22.788794,17760.28571
61441,114.041233,22.790133,17760.28571
61442,114.047159,22.79309,13757.22222
61443,114.047334,22.787358,13757.22222
